campaignid,period,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,family,genus,species,caab_code,count
2021-03_West-Coast_BOSS,123,Biota,Macroalgae,Erect coarse branching,Green,NA,NA,NA,NA,NA,NA,NA,80300905,1
2021-03_West-Coast_BOSS,123,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,80300910,16
2021-03_West-Coast_BOSS,123,Biota,Sponges,Cup-likes,NA,NA,NA,NA,NA,NA,NA,NA,10000909,1
2021-03_West-Coast_BOSS,123,Biota,Sponges,Erect forms,NA,NA,NA,NA,NA,NA,NA,NA,10000912,4
2021-03_West-Coast_BOSS,123,Biota,Sponges,Massive forms,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2021-03_West-Coast_BOSS,123,Physical,Substrate,Consolidated (hard),Cobbles,NA,NA,NA,NA,NA,NA,NA,82001004,5
2021-03_West-Coast_BOSS,123,Physical,Substrate,Consolidated (hard),Rock,NA,NA,NA,NA,NA,NA,NA,82001002,2
2021-03_West-Coast_BOSS,123,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Gravel (2-10mm),NA,NA,NA,NA,NA,NA,82001011,7
2021-03_West-Coast_BOSS,123,Physical,Substrate,Unconsolidated (soft),Pebble / gravel,Pebble (10-64mm),NA,NA,NA,NA,NA,NA,82001012,1
2021-03_West-Coast_BOSS,123,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,40
2021-03_West-Coast_BOSS,124,Biota,Macroalgae,Erect coarse branching,Brown,NA,NA,NA,NA,NA,NA,NA,80300904,3
2021-03_West-Coast_BOSS,124,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,80300910,37
2021-03_West-Coast_BOSS,124,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,1
2021-03_West-Coast_BOSS,124,Biota,Sponges,Massive forms,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2021-03_West-Coast_BOSS,124,Physical,Substrate,Consolidated (hard),Rock,NA,NA,NA,NA,NA,NA,NA,82001002,1
2021-03_West-Coast_BOSS,124,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,36
2021-03_West-Coast_BOSS,125,Biota,Macroalgae,Erect coarse branching,Brown,NA,NA,NA,NA,NA,NA,NA,80300904,3
2021-03_West-Coast_BOSS,125,Biota,Macroalgae,Erect fine branching,Brown,NA,NA,NA,NA,NA,NA,NA,80300908,1
2021-03_West-Coast_BOSS,125,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,80300910,30
2021-03_West-Coast_BOSS,125,Biota,Macroalgae,Large canopy-forming,Brown,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,7
2021-03_West-Coast_BOSS,125,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,6
2021-03_West-Coast_BOSS,125,Biota,Seagrasses,Strap-like leaves,NA,NA,NA,NA,NA,NA,NA,NA,63600903,4
2021-03_West-Coast_BOSS,125,Biota,Sponges,Cup-likes,NA,NA,NA,NA,NA,NA,NA,NA,10000909,1
2021-03_West-Coast_BOSS,125,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,4
2021-03_West-Coast_BOSS,125,Physical,Substrate,Consolidated (hard),Cobbles,NA,NA,NA,NA,NA,NA,NA,82001004,3
2021-03_West-Coast_BOSS,125,Physical,Substrate,Consolidated (hard),Rock,NA,NA,NA,NA,NA,NA,NA,82001002,1
2021-03_West-Coast_BOSS,125,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,15
2021-03_West-Coast_BOSS,126,Biota,Macroalgae,Erect coarse branching,Brown,NA,NA,NA,NA,NA,NA,NA,80300904,10
2021-03_West-Coast_BOSS,126,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,80300910,28
2021-03_West-Coast_BOSS,126,Biota,Macroalgae,Large canopy-forming,Brown,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,3
2021-03_West-Coast_BOSS,126,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,1
2021-03_West-Coast_BOSS,126,Biota,Seagrasses,Strap-like leaves,NA,NA,NA,NA,NA,NA,NA,NA,63600903,10
2021-03_West-Coast_BOSS,126,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,1
2021-03_West-Coast_BOSS,126,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,21
2021-03_West-Coast_BOSS,127,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,80300910,17
2021-03_West-Coast_BOSS,127,Biota,Macroalgae,Large canopy-forming,Brown,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,9
2021-03_West-Coast_BOSS,127,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,10
2021-03_West-Coast_BOSS,127,Biota,Seagrasses,Strap-like leaves,NA,NA,NA,NA,NA,NA,NA,NA,63600903,20
2021-03_West-Coast_BOSS,127,Biota,Sponges,Erect forms,NA,NA,NA,NA,NA,NA,NA,NA,10000912,3
2021-03_West-Coast_BOSS,127,Biota,Sponges,Massive forms,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2021-03_West-Coast_BOSS,127,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,12
2021-03_West-Coast_BOSS,127,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,1
2021-03_West-Coast_BOSS,128,Biota,Macroalgae,Erect coarse branching,Brown,NA,NA,NA,NA,NA,NA,NA,80300904,1
2021-03_West-Coast_BOSS,128,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,80300910,59
2021-03_West-Coast_BOSS,128,Biota,Macroalgae,Large canopy-forming,Brown,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,4
2021-03_West-Coast_BOSS,128,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,1
2021-03_West-Coast_BOSS,128,Biota,Seagrasses,Strap-like leaves,NA,NA,NA,NA,NA,NA,NA,NA,63600903,2
2021-03_West-Coast_BOSS,128,Biota,Sponges,Massive forms,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2021-03_West-Coast_BOSS,128,Physical,Substrate,Consolidated (hard),Cobbles,NA,NA,NA,NA,NA,NA,NA,82001004,4
2021-03_West-Coast_BOSS,128,Physical,Substrate,Consolidated (hard),Rock,NA,NA,NA,NA,NA,NA,NA,82001002,3
2021-03_West-Coast_BOSS,128,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,3
2021-03_West-Coast_BOSS,129,Biota,Bryozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000000,4
2021-03_West-Coast_BOSS,129,Biota,Cnidaria,Corals,Black & Octocorals,Branching (3D),NA,NA,NA,NA,NA,NA,11168902,3
2021-03_West-Coast_BOSS,129,Biota,Cnidaria,Hydroids,NA,NA,NA,NA,NA,NA,NA,NA,11001000,2
2021-03_West-Coast_BOSS,129,Biota,Macroalgae,Erect coarse branching,Green,NA,NA,NA,NA,NA,NA,NA,80300905,1
2021-03_West-Coast_BOSS,129,Biota,Sponges,Erect forms,NA,NA,NA,NA,NA,NA,NA,NA,10000912,1
2021-03_West-Coast_BOSS,129,Biota,Sponges,Massive forms,NA,NA,NA,NA,NA,NA,NA,NA,10000903,8
2021-03_West-Coast_BOSS,129,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,28
2021-03_West-Coast_BOSS,129,Physical,Substrate,Consolidated (hard),Rock,NA,NA,NA,NA,NA,NA,NA,82001002,8
2021-03_West-Coast_BOSS,129,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,6
2021-03_West-Coast_BOSS,13,Biota,Macroalgae,Erect coarse branching,Brown,NA,NA,NA,NA,NA,NA,NA,80300904,2
2021-03_West-Coast_BOSS,13,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,80300910,55
2021-03_West-Coast_BOSS,13,Biota,Seagrasses,Strap-like leaves,NA,NA,NA,NA,NA,NA,NA,NA,63600903,2
2021-03_West-Coast_BOSS,13,Biota,Sponges,Erect forms,NA,NA,NA,NA,NA,NA,NA,NA,10000912,1
2021-03_West-Coast_BOSS,13,Physical,Substrate,Consolidated (hard),Cobbles,NA,NA,NA,NA,NA,NA,NA,82001004,2
2021-03_West-Coast_BOSS,13,Physical,Substrate,Consolidated (hard),Rock,NA,NA,NA,NA,NA,NA,NA,82001002,11
2021-03_West-Coast_BOSS,13,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,5
2021-03_West-Coast_BOSS,130,Biota,Cnidaria,Corals,Stony corals,Foliose / plate,NA,NA,NA,NA,NA,NA,11290907,18
2021-03_West-Coast_BOSS,130,Biota,Macroalgae,Erect coarse branching,Brown,NA,NA,NA,NA,NA,NA,NA,80300904,6
2021-03_West-Coast_BOSS,130,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,80300910,17
2021-03_West-Coast_BOSS,130,Biota,Macroalgae,Large canopy-forming,Brown,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,12
2021-03_West-Coast_BOSS,130,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,2
2021-03_West-Coast_BOSS,130,Biota,Seagrasses,Strap-like leaves,NA,NA,NA,NA,NA,NA,NA,NA,63600903,17
2021-03_West-Coast_BOSS,130,Physical,Substrate,Consolidated (hard),Rock,NA,NA,NA,NA,NA,NA,NA,82001002,1
2021-03_West-Coast_BOSS,130,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,7
2021-03_West-Coast_BOSS,131,Biota,Cnidaria,Hydroids,NA,NA,NA,NA,NA,NA,NA,NA,11001000,5
2021-03_West-Coast_BOSS,131,Biota,Sponges,Erect forms,NA,NA,NA,NA,NA,NA,NA,NA,10000912,3
2021-03_West-Coast_BOSS,131,Biota,Sponges,Massive forms,NA,NA,NA,NA,NA,NA,NA,NA,10000903,4
2021-03_West-Coast_BOSS,131,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,28
2021-03_West-Coast_BOSS,131,Physical,Substrate,Consolidated (hard),Rock,NA,NA,NA,NA,NA,NA,NA,82001002,4
2021-03_West-Coast_BOSS,131,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,9
2021-03_West-Coast_BOSS,132,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,80300910,2
2021-03_West-Coast_BOSS,132,Biota,Sponges,Crusts,NA,NA,NA,NA,NA,NA,NA,NA,10000901,4
2021-03_West-Coast_BOSS,132,Physical,Substrate,Consolidated (hard),Rock,NA,NA,NA,NA,NA,NA,NA,82001002,9
2021-03_West-Coast_BOSS,132,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,60
2021-03_West-Coast_BOSS,133,Biota,Macroalgae,Erect coarse branching,Brown,NA,NA,NA,NA,NA,NA,NA,80300904,2
2021-03_West-Coast_BOSS,133,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,80300910,25
2021-03_West-Coast_BOSS,133,Biota,Macroalgae,Large canopy-forming,Brown,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,14
2021-03_West-Coast_BOSS,133,Biota,Seagrasses,Strap-like leaves,NA,NA,NA,NA,NA,NA,NA,NA,63600903,19
2021-03_West-Coast_BOSS,133,Biota,Sponges,Massive forms,NA,NA,NA,NA,NA,NA,NA,NA,10000903,2
2021-03_West-Coast_BOSS,133,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,1
2021-03_West-Coast_BOSS,133,Physical,Substrate,Consolidated (hard),Rock,NA,NA,NA,NA,NA,NA,NA,82001002,3
2021-03_West-Coast_BOSS,133,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,2
2021-03_West-Coast_BOSS,134,Biota,Macroalgae,Erect coarse branching,Brown,NA,NA,NA,NA,NA,NA,NA,80300904,3
2021-03_West-Coast_BOSS,134,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,80300910,55
2021-03_West-Coast_BOSS,134,Biota,Macroalgae,Large canopy-forming,Brown,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,3
2021-03_West-Coast_BOSS,134,Biota,Seagrasses,Strap-like leaves,NA,NA,NA,NA,NA,NA,NA,NA,63600903,14
2021-03_West-Coast_BOSS,134,Physical,Substrate,Consolidated (hard),Cobbles,NA,NA,NA,NA,NA,NA,NA,82001004,1
2021-03_West-Coast_BOSS,134,Physical,Substrate,Consolidated (hard),Rock,NA,NA,NA,NA,NA,NA,NA,82001002,1
2021-03_West-Coast_BOSS,134,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,2
2021-03_West-Coast_BOSS,135,Biota,Cnidaria,Corals,Black & Octocorals,Branching (3D),NA,NA,NA,NA,NA,NA,11168902,3
2021-03_West-Coast_BOSS,135,Biota,Sponges,Cup-likes,NA,NA,NA,NA,NA,NA,NA,NA,10000909,2
2021-03_West-Coast_BOSS,135,Biota,Sponges,Erect forms,NA,NA,NA,NA,NA,NA,NA,NA,10000912,6
2021-03_West-Coast_BOSS,135,Biota,Sponges,Massive forms,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2021-03_West-Coast_BOSS,135,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,9
2021-03_West-Coast_BOSS,135,Physical,Substrate,Consolidated (hard),Rock,NA,NA,NA,NA,NA,NA,NA,82001002,3
2021-03_West-Coast_BOSS,135,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,6
2021-03_West-Coast_BOSS,136,Biota,Macroalgae,Erect coarse branching,Brown,NA,NA,NA,NA,NA,NA,NA,80300904,1
2021-03_West-Coast_BOSS,136,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,80300910,60
2021-03_West-Coast_BOSS,136,Biota,Macroalgae,Large canopy-forming,Brown,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,8
2021-03_West-Coast_BOSS,136,Biota,Seagrasses,Strap-like leaves,NA,NA,NA,NA,NA,NA,NA,NA,63600903,8
2021-03_West-Coast_BOSS,136,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,1
2021-03_West-Coast_BOSS,137,Biota,Macroalgae,Erect coarse branching,Brown,NA,NA,NA,NA,NA,NA,NA,80300904,13
2021-03_West-Coast_BOSS,137,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,80300910,30
2021-03_West-Coast_BOSS,137,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,2
2021-03_West-Coast_BOSS,137,Biota,Seagrasses,Strap-like leaves,NA,NA,NA,NA,NA,NA,NA,NA,63600903,9
2021-03_West-Coast_BOSS,137,Biota,Sponges,Cup-likes,NA,NA,NA,NA,NA,NA,NA,NA,10000909,4
2021-03_West-Coast_BOSS,137,Physical,Substrate,Consolidated (hard),Cobbles,NA,NA,NA,NA,NA,NA,NA,82001004,3
2021-03_West-Coast_BOSS,137,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,15
2021-03_West-Coast_BOSS,138,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,80300910,19
2021-03_West-Coast_BOSS,138,Biota,Macroalgae,Large canopy-forming,Brown,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,28
2021-03_West-Coast_BOSS,138,Biota,Seagrasses,Strap-like leaves,NA,NA,NA,NA,NA,NA,NA,NA,63600903,26
2021-03_West-Coast_BOSS,138,Biota,Sponges,Erect forms,NA,NA,NA,NA,NA,NA,NA,NA,10000912,1
2021-03_West-Coast_BOSS,139,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,80300910,41
2021-03_West-Coast_BOSS,139,Biota,Macroalgae,Large canopy-forming,Brown,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,17
2021-03_West-Coast_BOSS,139,Biota,Seagrasses,Strap-like leaves,NA,NA,NA,NA,NA,NA,NA,NA,63600903,3
2021-03_West-Coast_BOSS,139,Biota,Sponges,Erect forms,NA,NA,NA,NA,NA,NA,NA,NA,10000912,1
2021-03_West-Coast_BOSS,139,Physical,Substrate,Consolidated (hard),Rock,NA,NA,NA,NA,NA,NA,NA,82001002,10
2021-03_West-Coast_BOSS,139,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,5
2021-03_West-Coast_BOSS,14,Biota,Macroalgae,Erect coarse branching,Brown,NA,NA,NA,NA,NA,NA,NA,80300904,1
2021-03_West-Coast_BOSS,14,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,80300910,33
2021-03_West-Coast_BOSS,14,Biota,Macroalgae,Large canopy-forming,Brown,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,5
2021-03_West-Coast_BOSS,14,Biota,Sponges,Cup-likes,NA,NA,NA,NA,NA,NA,NA,NA,10000909,2
2021-03_West-Coast_BOSS,14,Biota,Sponges,Massive forms,NA,NA,NA,NA,NA,NA,NA,NA,10000903,2
2021-03_West-Coast_BOSS,14,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,4
2021-03_West-Coast_BOSS,14,Physical,Substrate,Consolidated (hard),Rock,NA,NA,NA,NA,NA,NA,NA,82001002,8
2021-03_West-Coast_BOSS,14,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,15
2021-03_West-Coast_BOSS,140,Biota,Macroalgae,Erect coarse branching,Brown,NA,NA,NA,NA,NA,NA,NA,80300904,3
2021-03_West-Coast_BOSS,140,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,80300910,50
2021-03_West-Coast_BOSS,140,Biota,Seagrasses,Strap-like leaves,NA,NA,NA,NA,NA,NA,NA,NA,63600903,9
2021-03_West-Coast_BOSS,140,Biota,Sponges,Cup-likes,NA,NA,NA,NA,NA,NA,NA,NA,10000909,1
2021-03_West-Coast_BOSS,140,Physical,Substrate,Consolidated (hard),Cobbles,NA,NA,NA,NA,NA,NA,NA,82001004,6
2021-03_West-Coast_BOSS,140,Physical,Substrate,Consolidated (hard),Rock,NA,NA,NA,NA,NA,NA,NA,82001002,3
2021-03_West-Coast_BOSS,140,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,5
2021-03_West-Coast_BOSS,141,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,76
2021-03_West-Coast_BOSS,142,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,80300910,34
2021-03_West-Coast_BOSS,142,Biota,Macroalgae,Large canopy-forming,Brown,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,21
2021-03_West-Coast_BOSS,142,Biota,Seagrasses,Strap-like leaves,NA,NA,NA,NA,NA,NA,NA,NA,63600903,14
2021-03_West-Coast_BOSS,142,Biota,Sponges,Massive forms,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2021-03_West-Coast_BOSS,142,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,1
2021-03_West-Coast_BOSS,142,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,2
2021-03_West-Coast_BOSS,143,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,2
2021-03_West-Coast_BOSS,143,Biota,Sponges,Erect forms,NA,NA,NA,NA,NA,NA,NA,NA,10000912,2
2021-03_West-Coast_BOSS,143,Biota,Sponges,Massive forms,NA,NA,NA,NA,NA,NA,NA,NA,10000903,2
2021-03_West-Coast_BOSS,143,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,12
2021-03_West-Coast_BOSS,143,Physical,Substrate,Consolidated (hard),Rock,NA,NA,NA,NA,NA,NA,NA,82001002,51
2021-03_West-Coast_BOSS,143,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,8
2021-03_West-Coast_BOSS,144,Biota,Macroalgae,Erect coarse branching,Brown,NA,NA,NA,NA,NA,NA,NA,80300904,1
2021-03_West-Coast_BOSS,144,Biota,Macroalgae,Erect coarse branching,Red,NA,NA,NA,NA,NA,NA,NA,80300906,1
2021-03_West-Coast_BOSS,144,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,80300910,23
2021-03_West-Coast_BOSS,144,Biota,Macroalgae,Large canopy-forming,Brown,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,2
2021-03_West-Coast_BOSS,144,Biota,Seagrasses,Strap-like leaves,NA,NA,NA,NA,NA,NA,NA,NA,63600903,9
2021-03_West-Coast_BOSS,144,Biota,Sponges,Cup-likes,NA,NA,NA,NA,NA,NA,NA,NA,10000909,1
2021-03_West-Coast_BOSS,144,Biota,Sponges,Erect forms,NA,NA,NA,NA,NA,NA,NA,NA,10000912,1
2021-03_West-Coast_BOSS,144,Biota,Sponges,Massive forms,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2021-03_West-Coast_BOSS,144,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,1
2021-03_West-Coast_BOSS,144,Physical,Substrate,Consolidated (hard),Rock,NA,NA,NA,NA,NA,NA,NA,82001002,5
2021-03_West-Coast_BOSS,144,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,24
2021-03_West-Coast_BOSS,145,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,80
2021-03_West-Coast_BOSS,146,Biota,Macroalgae,Erect coarse branching,Brown,NA,NA,NA,NA,NA,NA,NA,80300904,8
2021-03_West-Coast_BOSS,146,Biota,Macroalgae,Erect coarse branching,Green,NA,NA,NA,NA,NA,NA,NA,80300905,1
2021-03_West-Coast_BOSS,146,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,80300910,1
2021-03_West-Coast_BOSS,146,Biota,Macroalgae,Large canopy-forming,Brown,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,2
2021-03_West-Coast_BOSS,146,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,1
2021-03_West-Coast_BOSS,146,Biota,Sponges,Cup-likes,NA,NA,NA,NA,NA,NA,NA,NA,10000909,6
2021-03_West-Coast_BOSS,146,Biota,Sponges,Erect forms,NA,NA,NA,NA,NA,NA,NA,NA,10000912,1
2021-03_West-Coast_BOSS,146,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,5
2021-03_West-Coast_BOSS,146,Physical,Substrate,Consolidated (hard),Rock,NA,NA,NA,NA,NA,NA,NA,82001002,51
2021-03_West-Coast_BOSS,146,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,3
2021-03_West-Coast_BOSS,147,Biota,Macroalgae,Erect coarse branching,Brown,NA,NA,NA,NA,NA,NA,NA,80300904,21
2021-03_West-Coast_BOSS,147,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,80300910,28
2021-03_West-Coast_BOSS,147,Biota,Seagrasses,Strap-like leaves,NA,NA,NA,NA,NA,NA,NA,NA,63600903,2
2021-03_West-Coast_BOSS,147,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,1
2021-03_West-Coast_BOSS,147,Physical,Substrate,Consolidated (hard),Cobbles,NA,NA,NA,NA,NA,NA,NA,82001004,7
2021-03_West-Coast_BOSS,147,Physical,Substrate,Consolidated (hard),Rock,NA,NA,NA,NA,NA,NA,NA,82001002,7
2021-03_West-Coast_BOSS,147,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,10
2021-03_West-Coast_BOSS,148,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,80300910,22
2021-03_West-Coast_BOSS,148,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,1
2021-03_West-Coast_BOSS,148,Biota,Sponges,Erect forms,NA,NA,NA,NA,NA,NA,NA,NA,10000912,1
2021-03_West-Coast_BOSS,148,Physical,Substrate,Consolidated (hard),Rock,NA,NA,NA,NA,NA,NA,NA,82001002,2
2021-03_West-Coast_BOSS,148,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,45
2021-03_West-Coast_BOSS,149,Biota,Macroalgae,Erect coarse branching,Brown,NA,NA,NA,NA,NA,NA,NA,80300904,3
2021-03_West-Coast_BOSS,149,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,80300910,41
2021-03_West-Coast_BOSS,149,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,2
2021-03_West-Coast_BOSS,149,Biota,Seagrasses,Strap-like leaves,NA,NA,NA,NA,NA,NA,NA,NA,63600903,7
2021-03_West-Coast_BOSS,149,Biota,Sponges,Massive forms,NA,NA,NA,NA,NA,NA,NA,NA,10000903,2
2021-03_West-Coast_BOSS,149,Physical,Substrate,Consolidated (hard),Rock,NA,NA,NA,NA,NA,NA,NA,82001002,2
2021-03_West-Coast_BOSS,149,Physical,Substrate,Unconsolidated (soft),Sand / mud (<2mm),Coarse sand (with shell fragments),NA,NA,NA,NA,NA,NA,82001014,21
2021-03_West-Coast_BOSS,15,Biota,Macroalgae,Erect fine branching,Red,NA,NA,NA,NA,NA,NA,NA,80300910,3
