campaignid,period,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,family,genus,species,caab_code,count
2020-10_south-west_BOSS,204,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,43
2020-10_south-west_BOSS,206,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300904,1
2020-10_south-west_BOSS,206,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,1
2020-10_south-west_BOSS,206,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,1
2020-10_south-west_BOSS,206,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2020-10_south-west_BOSS,206,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,1
2020-10_south-west_BOSS,206,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,8
2020-10_south-west_BOSS,206,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,66
2020-10_south-west_BOSS,207,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,1
2020-10_south-west_BOSS,207,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,4
2020-10_south-west_BOSS,207,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,4
2020-10_south-west_BOSS,207,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,2
2020-10_south-west_BOSS,207,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,9
2020-10_south-west_BOSS,207,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,57
2020-10_south-west_BOSS,210,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,9
2020-10_south-west_BOSS,210,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300904,1
2020-10_south-west_BOSS,210,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300909,1
2020-10_south-west_BOSS,210,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,26
2020-10_south-west_BOSS,210,Biota,Seagrasses,NA,NA,NA,NA,NA,NA,Cymodoceaceae,Thalassodendron,spp,63618905,15
2020-10_south-west_BOSS,210,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,4
2020-10_south-west_BOSS,210,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2020-10_south-west_BOSS,210,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,13
2020-10_south-west_BOSS,210,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,9
2020-10_south-west_BOSS,215,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,79
2020-10_south-west_BOSS,216,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300904,4
2020-10_south-west_BOSS,216,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,12
2020-10_south-west_BOSS,216,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,4
2020-10_south-west_BOSS,216,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,7
2020-10_south-west_BOSS,216,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,2
2020-10_south-west_BOSS,216,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,17
2020-10_south-west_BOSS,216,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,34
2020-10_south-west_BOSS,217,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,2
2020-10_south-west_BOSS,217,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300904,10
2020-10_south-west_BOSS,217,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,1
2020-10_south-west_BOSS,217,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,6
2020-10_south-west_BOSS,217,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,61
2020-10_south-west_BOSS,218,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,1
2020-10_south-west_BOSS,218,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,18
2020-10_south-west_BOSS,218,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,61
2020-10_south-west_BOSS,220,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,14
2020-10_south-west_BOSS,220,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,Seirococcaceae,Scytothalia,dorycarpa,54102005,19
2020-10_south-west_BOSS,220,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,4
2020-10_south-west_BOSS,220,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300904,19
2020-10_south-west_BOSS,220,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,6
2020-10_south-west_BOSS,220,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,10
2020-10_south-west_BOSS,220,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,6
2020-10_south-west_BOSS,222,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,2
2020-10_south-west_BOSS,222,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300904,3
2020-10_south-west_BOSS,222,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,17
2020-10_south-west_BOSS,222,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,3
2020-10_south-west_BOSS,222,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,1
2020-10_south-west_BOSS,222,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,48
2020-10_south-west_BOSS,222,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,4
2020-10_south-west_BOSS,223,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300905,1
2020-10_south-west_BOSS,223,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300909,3
2020-10_south-west_BOSS,223,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,8
2020-10_south-west_BOSS,223,Biota,Seagrasses,NA,NA,NA,NA,NA,NA,Cymodoceaceae,Thalassodendron,spp,63618905,8
2020-10_south-west_BOSS,223,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,2
2020-10_south-west_BOSS,223,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,5
2020-10_south-west_BOSS,223,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,18
2020-10_south-west_BOSS,223,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,33
2020-10_south-west_BOSS,224,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,1
2020-10_south-west_BOSS,224,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300904,5
2020-10_south-west_BOSS,224,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300909,1
2020-10_south-west_BOSS,224,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,16
2020-10_south-west_BOSS,224,Biota,Seagrasses,NA,NA,NA,NA,NA,NA,Cymodoceaceae,Thalassodendron,spp,63618905,3
2020-10_south-west_BOSS,224,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2020-10_south-west_BOSS,224,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,31
2020-10_south-west_BOSS,224,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,22
2020-10_south-west_BOSS,225,Biota,Cnidaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,11001000,1
2020-10_south-west_BOSS,225,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300904,1
2020-10_south-west_BOSS,225,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300909,1
2020-10_south-west_BOSS,225,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,53
2020-10_south-west_BOSS,225,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2020-10_south-west_BOSS,225,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,14
2020-10_south-west_BOSS,225,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,9
2020-10_south-west_BOSS,226,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,14
2020-10_south-west_BOSS,226,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,1
2020-10_south-west_BOSS,226,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,29
2020-10_south-west_BOSS,226,Biota,Seagrasses,NA,NA,NA,NA,NA,NA,Cymodoceaceae,Thalassodendron,spp,63618905,4
2020-10_south-west_BOSS,226,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,2
2020-10_south-west_BOSS,226,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,14
2020-10_south-west_BOSS,226,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,10
2020-10_south-west_BOSS,227,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,22
2020-10_south-west_BOSS,227,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,4
2020-10_south-west_BOSS,227,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300909,2
2020-10_south-west_BOSS,227,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,5
2020-10_south-west_BOSS,227,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2020-10_south-west_BOSS,227,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,37
2020-10_south-west_BOSS,227,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,8
2020-10_south-west_BOSS,228,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,3
2020-10_south-west_BOSS,228,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,23
2020-10_south-west_BOSS,228,Biota,Seagrasses,NA,NA,NA,NA,NA,NA,Cymodoceaceae,Thalassodendron,spp,63618905,2
2020-10_south-west_BOSS,228,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,3
2020-10_south-west_BOSS,228,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2020-10_south-west_BOSS,228,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,1
2020-10_south-west_BOSS,228,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,43
2020-10_south-west_BOSS,228,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,1
2020-10_south-west_BOSS,229,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,8
2020-10_south-west_BOSS,229,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300909,2
2020-10_south-west_BOSS,229,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,3
2020-10_south-west_BOSS,229,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300930,1
2020-10_south-west_BOSS,229,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,2
2020-10_south-west_BOSS,229,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,5
2020-10_south-west_BOSS,229,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,2
2020-10_south-west_BOSS,229,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,51
2020-10_south-west_BOSS,229,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,1
2020-10_south-west_BOSS,235,Biota,Bryozoa,NA,NA,NA,NA,NA,NA,NA,NA,NA,20000000,1
2020-10_south-west_BOSS,235,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,1
2020-10_south-west_BOSS,235,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300909,1
2020-10_south-west_BOSS,235,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,9
2020-10_south-west_BOSS,235,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300930,2
2020-10_south-west_BOSS,235,Biota,Seagrasses,NA,NA,NA,NA,NA,NA,Cymodoceaceae,Thalassodendron,spp,63618905,2
2020-10_south-west_BOSS,235,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,10
2020-10_south-west_BOSS,235,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,3
2020-10_south-west_BOSS,235,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,3
2020-10_south-west_BOSS,235,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,11
2020-10_south-west_BOSS,235,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,30
2020-10_south-west_BOSS,235REDO,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,11
2020-10_south-west_BOSS,235REDO,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,69
2020-10_south-west_BOSS,236,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,3
2020-10_south-west_BOSS,236,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300904,7
2020-10_south-west_BOSS,236,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300906,2
2020-10_south-west_BOSS,236,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,44
2020-10_south-west_BOSS,236,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,1
2020-10_south-west_BOSS,236,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,23
2020-10_south-west_BOSS,237,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,80
2020-10_south-west_BOSS,239,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,76
2020-10_south-west_BOSS,241,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,5
2020-10_south-west_BOSS,241,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,5
2020-10_south-west_BOSS,241,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300909,3
2020-10_south-west_BOSS,241,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,14
2020-10_south-west_BOSS,241,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300930,1
2020-10_south-west_BOSS,241,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,2
2020-10_south-west_BOSS,241,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,6
2020-10_south-west_BOSS,241,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,39
2020-10_south-west_BOSS,241,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,2
2020-10_south-west_BOSS,244,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,2
2020-10_south-west_BOSS,244,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300904,6
2020-10_south-west_BOSS,244,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,12
2020-10_south-west_BOSS,244,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,7
2020-10_south-west_BOSS,244,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,5
2020-10_south-west_BOSS,244,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,1
2020-10_south-west_BOSS,244,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,10
2020-10_south-west_BOSS,244,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,27
2020-10_south-west_BOSS,245,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,2
2020-10_south-west_BOSS,245,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300904,3
2020-10_south-west_BOSS,245,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300905,1
2020-10_south-west_BOSS,245,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,15
2020-10_south-west_BOSS,245,Biota,Seagrasses,NA,NA,NA,NA,NA,NA,Cymodoceaceae,Thalassodendron,spp,63618905,1
2020-10_south-west_BOSS,245,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,4
2020-10_south-west_BOSS,245,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2020-10_south-west_BOSS,245,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,18
2020-10_south-west_BOSS,245,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,30
2020-10_south-west_BOSS,247,Biota,Cnidaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,11001000,1
2020-10_south-west_BOSS,247,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,3
2020-10_south-west_BOSS,247,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,2
2020-10_south-west_BOSS,247,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,5
2020-10_south-west_BOSS,247,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,40
2020-10_south-west_BOSS,248,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,1
2020-10_south-west_BOSS,248,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,6
2020-10_south-west_BOSS,248,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2020-10_south-west_BOSS,248,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,2
2020-10_south-west_BOSS,248,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,38
2020-10_south-west_BOSS,250,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,80
2020-10_south-west_BOSS,251,Biota,Cnidaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,11001000,1
2020-10_south-west_BOSS,251,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,4
2020-10_south-west_BOSS,251,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,1
2020-10_south-west_BOSS,251,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,1
2020-10_south-west_BOSS,251,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,73
2020-10_south-west_BOSS,252,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,2
2020-10_south-west_BOSS,252,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,1
2020-10_south-west_BOSS,252,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,77
2020-10_south-west_BOSS,253,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,79
2020-10_south-west_BOSS,254,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,2
2020-10_south-west_BOSS,254,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,77
2020-10_south-west_BOSS,258,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,1
2020-10_south-west_BOSS,258,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,27
2020-10_south-west_BOSS,258,Biota,Seagrasses,NA,NA,NA,NA,NA,NA,Cymodoceaceae,Thalassodendron,spp,63618905,8
2020-10_south-west_BOSS,258,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,12
2020-10_south-west_BOSS,258,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,3
2020-10_south-west_BOSS,258,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,8
2020-10_south-west_BOSS,258,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,15
2020-10_south-west_BOSS,258,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,1
2020-10_south-west_BOSS,259,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300909,3
2020-10_south-west_BOSS,259,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,7
2020-10_south-west_BOSS,259,Biota,Seagrasses,NA,NA,NA,NA,NA,NA,Cymodoceaceae,Thalassodendron,spp,63618905,2
2020-10_south-west_BOSS,259,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,4
2020-10_south-west_BOSS,259,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,23
2020-10_south-west_BOSS,259,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,3
2020-10_south-west_BOSS,259,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,26
2020-10_south-west_BOSS,259,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,3
2020-10_south-west_BOSS,260,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,12
2020-10_south-west_BOSS,260,Biota,Seagrasses,NA,NA,NA,NA,NA,NA,Cymodoceaceae,Thalassodendron,spp,63618905,5
2020-10_south-west_BOSS,260,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,2
2020-10_south-west_BOSS,260,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,3
2020-10_south-west_BOSS,260,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,1
2020-10_south-west_BOSS,260,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,39
2020-10_south-west_BOSS,260,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,15
2020-10_south-west_BOSS,261,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,3
2020-10_south-west_BOSS,261,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300909,1
2020-10_south-west_BOSS,261,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,10
2020-10_south-west_BOSS,261,Biota,Sessile invertebrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,99900044,1
2020-10_south-west_BOSS,261,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,14
2020-10_south-west_BOSS,261,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,12
2020-10_south-west_BOSS,261,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000912,5
2020-10_south-west_BOSS,261,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,15
2020-10_south-west_BOSS,261,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,17
2020-10_south-west_BOSS,262,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,Lessoniaceae,Ecklonia,radiata,54079009,1
2020-10_south-west_BOSS,262,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300904,3
2020-10_south-west_BOSS,262,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300908,1
2020-10_south-west_BOSS,262,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,38
2020-10_south-west_BOSS,262,Biota,Seagrasses,NA,NA,NA,NA,NA,NA,Cymodoceaceae,Thalassodendron,spp,63618905,5
2020-10_south-west_BOSS,262,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,2
2020-10_south-west_BOSS,262,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,13
2020-10_south-west_BOSS,262,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,8
2020-10_south-west_BOSS,263,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300000,2
2020-10_south-west_BOSS,263,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300909,4
2020-10_south-west_BOSS,263,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,39
2020-10_south-west_BOSS,263,Biota,Seagrasses,NA,NA,NA,NA,NA,NA,Cymodoceaceae,Thalassodendron,spp,63618905,20
2020-10_south-west_BOSS,263,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,2
2020-10_south-west_BOSS,263,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,10
2020-10_south-west_BOSS,263,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,2
2020-10_south-west_BOSS,264,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300904,1
2020-10_south-west_BOSS,264,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300910,11
2020-10_south-west_BOSS,264,Biota,Macroalgae,NA,NA,NA,NA,NA,NA,NA,NA,NA,80300930,1
2020-10_south-west_BOSS,264,Biota,Seagrasses,NA,NA,NA,NA,NA,NA,Cymodoceaceae,Thalassodendron,spp,63618905,7
2020-10_south-west_BOSS,264,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000000,1
2020-10_south-west_BOSS,264,Biota,Sponges,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000903,5
2020-10_south-west_BOSS,264,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001001,38
2020-10_south-west_BOSS,264,Physical,Substrate,NA,NA,NA,NA,NA,NA,NA,NA,NA,82001013,14
