"","sample","latitude","longitude","date","site","location","depth","successful.count","rock","broad.hydroids","broad.invertebrate.complex","broad.octocoral.black","broad.sponges","sand","broad.total.points.annotated","mean.relief","sd.relief","method","campaignid","broad.bryozoa","ID","Z","slope","aspect","TPI","TRI","roughness","detrended","lineartrend","inverts"
"101","213",-22.6919,113.5534,20220526,NA,NA,93.5,"Yes",0,1,0,0,0,53,54,0,0,"BOSS",NA,0,101,-97.4697113037109,0.870074105224676,289.711922654627,-0.511747360229492,2.84269332885742,9.72140502929688,8.22202110290527,-105.691734313965,1
"102","204",-22.6911,113.5576,20220526,NA,NA,85.8,"Yes",0,0,1,14,1,41,57,0.543478260869565,0.78049903520847,"BOSS",NA,0,102,-88.2550735473633,1.30689982858474,288.761500007194,0.104456901550293,4.34189128875732,13.3435668945312,10.0000257492065,-98.2550964355469,16
"103","261",-22.6899,113.5608,20220526,NA,NA,78.8,"Yes",0,0,0,12,0,37,49,0.725,0.554122082262819,"BOSS",NA,0,103,-81.0084457397461,0.802801177272249,290.609181430782,0.694923400878906,2.64059066772461,9.31575775146484,11.0486965179443,-92.0571441650391,12
"104","222",-22.6884,113.561,20220526,NA,NA,78.2,"Yes",0,0,0,0,0,59,59,0.025,0.158113883008419,"BOSS",NA,0,104,-81.0084457397461,0.802801177272249,290.609181430782,0.694923400878906,2.64059066772461,9.31575775146484,11.0486965179443,-92.0571441650391,0
"105","246",-22.6891,113.5588,20220526,NA,NA,84.3,"Yes",0,0,0,0,0,52,52,0,0,"BOSS",NA,0,105,-84.8051300048828,1.20118936442108,290.317078125138,0.79194450378418,4.01645660400391,12.4304504394531,10.864089012146,-95.6692199707031,0
"106","239",-22.6885,113.5564,20220526,NA,NA,90.5,"Yes",0,0,0,0,1,48,49,0.166666666666667,0.379049021789452,"BOSS",NA,0,106,-90.4487457275391,1.29825578175823,289.564231681223,-0.315608024597168,4.28279590606689,13.3277740478516,8.88853931427002,-99.337287902832,1
"107","238",-22.6864,113.5594,20220527,NA,NA,85.9,"Yes",0,0,0,0,0,55,55,0.025,0.158113883008419,"BOSS",NA,0,107,-87.2882690429688,1.24609373697238,286.78410153126,-0.245856285095215,4.12777042388916,12.2452697753906,9.452805519104,-96.7410736083984,0
"108","210",-22.686,113.5589,20220527,NA,NA,87.7,"Yes",0,0,0,0,0,48,48,0.0277777777777778,0.166666666666667,"BOSS",NA,0,108,-87.2882690429688,1.24609373697238,286.78410153126,-0.245856285095215,4.12777042388916,12.2452697753906,9.452805519104,-96.7410736083984,0
"109","202",-22.6851,113.5571,20220527,NA,NA,91.4,"Yes",0,0,0,0,0,57,57,0,0,"BOSS",NA,0,109,-93.2537155151367,1.07994474883516,281.773461224435,-0.235715866088867,3.5064525604248,10.8392639160156,8.27438831329346,-101.528106689453,0
"110","263",-22.684,113.5635,20220527,NA,NA,77.7,"Yes",8,0,1,13,15,9,46,1.42424242424242,0.902437775912522,"BOSS",NA,0,110,-80.1721878051758,0.746784566310299,285.681713281595,0.360727310180664,2.42780113220215,8.00407409667969,10.4021711349487,-90.5743560791016,29
"111","271",-22.6776,113.5654,20220527,NA,NA,79.5,"Yes",0,0,1,17,1,33,52,0.795454545454545,0.408032457358392,"BOSS",NA,0,111,-79.6805191040039,0.725213663919009,287.324522636775,0.405241012573242,2.39274787902832,8.06988525390625,10.4936494827271,-90.1741714477539,19
"112","273",-22.6741,113.5665,20220527,NA,NA,77.2,"Yes",22,0,1,10,2,40,75,2.19642857142857,1.35404636495268,"BOSS",NA,0,112,-80.6361923217773,0.877303278746103,287.430486160533,0.583297729492188,2.88723182678223,9.47455596923828,10.6012001037598,-91.2373886108398,13
"113","267",-22.6751,113.5615,20220527,NA,NA,88.4,"Yes",0,0,0,6,3,57,66,0.375,0.49029033784546,"BOSS",NA,0,113,-89.7056121826172,1.16821192315208,289.326426505662,-0.222430229187012,3.83320140838623,12.6998825073242,8.79621028900146,-98.501823425293,9
"114","17",-22.7757,113.5195,20210518,"outNP.5","Point Cloates",104,"Yes",0,1,5,2,5,8,21,1.26315789473684,0.805681579172283,"BRUV","2021-05_PtCloates_stereo-BRUVS",0,114,-105.252151489258,0.681219564971117,284.748293979455,-0.049433708190918,2.22582149505615,6.95247650146484,6.39429569244385,-111.646446228027,13
"115","22",-22.7812,113.4964,20210518,"outNP.10","Point Cloates",138,"Yes",0,0,6,1,4,17,28,1.05263157894737,0.779863535820802,"BRUV","2021-05_PtCloates_stereo-BRUVS",0,115,-140.505035400391,1.59408939274151,290.487874453884,0.537076950073242,5.25607490539551,17.3511962890625,2.26831388473511,-142.773345947266,11
"116","25",-22.7937,113.4939,20210518,"outNP.13","Point Cloates",135,"Yes",0,2,1,1,2,24,30,0.684210526315789,0.582392725357819,"BRUV","2021-05_PtCloates_stereo-BRUVS",0,116,-136.468994140625,1.14643355205694,287.632307287557,0.0922966003417969,3.7774772644043,12.2366333007812,3.57708549499512,-140.046081542969,6
"117","15",-22.7461,113.5138,20210518,"outNP.3","Point Cloates",130,"Yes",0,0,3,2,6,17,28,0.85,0.670820393249937,"BRUV","2021-05_PtCloates_stereo-BRUVS",0,117,NA,NA,NA,NA,NA,6.17050170898438,NA,NA,11
"118","7",-22.7287,113.5365,20210518,"inNP.7","Point Cloates",100,"Yes",0,0,3,0,0,32,35,0.15,0.366347548532523,"BRUV","2021-05_PtCloates_stereo-BRUVS",0,118,-104.295120239258,0.746317615963931,285.517048498768,0.115793228149414,2.44004440307617,7.86190795898438,8.7039852142334,-112.99910736084,3
"119","13",-22.7963,113.5041,20210518,"outNP.1","Point Cloates",116,"Yes",0,1,6,6,4,12,32,1.45,0.825577947481897,"BRUV","2021-05_PtCloates_stereo-BRUVS",3,119,-118.706832885742,0.896022134208937,284.047680710128,-0.0215377807617188,2.93949508666992,9.09564208984375,6.05573129653931,-124.762565612793,20
"120","12",-22.7262,113.5214,20210518,"inNP.12","Point Cloates",126,"Yes",0,3,3,1,4,17,28,0.944444444444444,0.53930480546961,"BRUV","2021-05_PtCloates_stereo-BRUVS",0,120,-127.881759643555,1.54282871018279,288.096019173413,0.729852676391602,5.08173179626465,16.2848052978516,8.04934692382812,-135.931106567383,11
"121","16",-22.7812,113.5115,20210518,"outNP.4","Point Cloates",111,"Yes",0,2,4,2,3,24,35,1.0952380952381,0.943650459903555,"BRUV","2021-05_PtCloates_stereo-BRUVS",0,121,-114.741386413574,0.77963581446909,286.586758232268,0.120401382446289,2.56718635559082,7.97378540039062,7.74673891067505,-122.488128662109,11
"122","21",-22.7563,113.5189,20210518,"outNP.9","Point Cloates",112,"Yes",0,0,4,6,3,9,22,1.28571428571429,0.643650304346789,"BRUV","2021-05_PtCloates_stereo-BRUVS",0,122,NA,NA,NA,NA,NA,NA,NA,NA,13
"123","6",-22.721,113.5465,20210518,"inNP.6","Point Cloates",88.5,"Yes",0,0,0,2,0,27,29,0.125,0.337831962346088,"BRUV","2021-05_PtCloates_stereo-BRUVS",0,123,-90.1114196777344,1.05416843512929,282.480769775462,-0.314272880554199,3.44337749481201,10.5600891113281,8.82997512817383,-98.9413909912109,2
"124","2",-22.7108,113.5386,20210518,"inNP.2","Point Cloates",104,"Yes",0,3,1,6,0,15,25,0.842105263157895,0.688247201611685,"BRUV","2021-05_PtCloates_stereo-BRUVS",0,124,-106.956405639648,0.911182817485525,284.762025745354,0.499858856201172,2.98163223266602,9.53598785400391,10.8561220169067,-117.812530517578,10
"125","3",-22.7087,113.5263,20210518,"inNP.3","Point Cloates",129,"Yes",0,0,6,5,6,6,23,1.4375,0.51234753829798,"BRUV","2021-05_PtCloates_stereo-BRUVS",0,125,-130.808547973633,1.71237977448438,289.247669802356,0.565922737121582,5.62632274627686,18.5095672607422,6.96450853347778,-137.773056030273,17
"126","1",-22.696,113.5315,20210518,"inNP.1","Point Cloates",129,NA,0,0,5,1,11,13,30,2,0.794719414239026,"BRUV","2021-05_PtCloates_stereo-BRUVS",0,126,-134.346130371094,2.3595570320405,292.581441015728,1.15987968444824,7.76754188537598,26.134895324707,3.37013697624207,-137.716262817383,17
"127","4",-22.6937,113.5413,20210518,"inNP.4","Point Cloates",110,"Yes",0,1,3,10,3,8,25,1.11111111111111,0.676399541594523,"BRUV","2021-05_PtCloates_stereo-BRUVS",0,127,-114.52465057373,1.1762381790396,287.971947470415,-0.269477844238281,3.88111114501953,12.5541687011719,9.08044910430908,-123.605102539062,17
"128","27",-22.7027,113.556,20210518,NA,"Point Cloates",77.8,"Yes",0,1,4,12,2,9,28,1.33333333333333,0.795822425754221,"BRUV","2021-05_PtCloates_stereo-BRUVS",0,128,-81.993293762207,0.687966121186167,286.733585867264,0.252223968505859,2.26445388793945,7.35023498535156,11.0505628585815,-93.0438537597656,19
"129","8",-22.6884,113.5563,20210518,"inNP.8","Point Cloates",89.3,"Yes",0,2,0,0,0,29,31,0,0,"BRUV","2021-05_PtCloates_stereo-BRUVS",0,129,-90.4487457275391,1.29825578175823,289.564231681223,-0.315608024597168,4.28279590606689,13.3277740478516,8.88853931427002,-99.337287902832,2
"130","11",-22.6761,113.5387,20210518,"inNP.11","Point Cloates",139,"Yes",0,1,8,2,3,11,26,1.63157894736842,0.597264720370147,"BRUV","2021-05_PtCloates_stereo-BRUVS",1,130,-149.388641357422,3.13622187648904,294.769497641965,-0.423871994018555,10.3939762115479,34.5194702148438,-12.7426118850708,-136.646026611328,15
"131","10",-22.6734,113.524,20210518,"inNP.10","Point Cloates",197,"Yes",0,0,0,0,0,34,34,0,0,"BRUV","2021-05_PtCloates_stereo-BRUVS",0,131,NA,NA,NA,NA,NA,NA,NA,NA,0
"132","5",-22.6837,113.5139,20210519,"inNP.5","Point Cloates",206,"Yes",0,0,0,0,0,29,29,0,0,"BRUV","2021-05_PtCloates_stereo-BRUVS",0,132,NA,NA,NA,NA,NA,NA,NA,NA,0
"133","9",-22.6962,113.5064,20210519,"inNP.9","Point Cloates",207,"Yes",0,0,0,0,0,27,27,0,0,"BRUV","2021-05_PtCloates_stereo-BRUVS",0,133,NA,NA,NA,NA,NA,NA,NA,NA,0
"134","18",-22.7311,113.4913,20210519,"outNP.6","Point Cloates",204,"Yes",0,0,0,0,0,31,31,0,0,"BRUV","2021-05_PtCloates_stereo-BRUVS",0,134,NA,NA,NA,NA,NA,NA,NA,NA,0
"135","23",-22.7362,113.4887,20210519,"outNP.11","Point Cloates",204,"Yes",0,0,0,0,0,27,27,0,0,"BRUV","2021-05_PtCloates_stereo-BRUVS",0,135,NA,NA,NA,NA,NA,NA,NA,NA,0
"136","14",-22.7413,113.4991,20210519,"outNP.2","Point Cloates",179,"Yes",0,0,0,1,0,29,30,0.105263157894737,0.315301767642306,"BRUV","2021-05_PtCloates_stereo-BRUVS",0,136,NA,NA,NA,NA,NA,4.92758178710938,NA,NA,1
"137","19",-22.7437,113.484,20210519,"outNP.7","Point Cloates",206,"Yes",0,0,0,0,0,29,29,0,0,"BRUV","2021-05_PtCloates_stereo-BRUVS",0,137,NA,NA,NA,NA,NA,NA,NA,NA,0
"138","26",-22.7537,113.4763,20210519,"outNP.14","Point Cloates",209,"Yes",0,0,0,0,0,10,10,0,0,"BRUV","2021-05_PtCloates_stereo-BRUVS",0,138,NA,NA,NA,NA,NA,NA,NA,NA,0
"139","54",-22.7654,113.5392,20220520,NA,NA,83.1,"Yes",0,0,0,2,1,23,26,0.478260869565217,0.510753918455249,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,139,-85.2107696533203,0.754202909360619,285.237404930432,0.348560333251953,2.50726318359375,7.80612945556641,7.72385787963867,-92.9346237182617,3
"140","52",-22.7635,113.5348,20220520,NA,NA,91,"Yes",0,2,2,1,1,24,30,0.291666666666667,0.464305621487537,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,140,-92.910758972168,0.731923738398919,289.424314888259,-0.158666610717773,2.4088134765625,7.82713317871094,6.58196544647217,-99.4927215576172,6
"141","26",-22.7615,113.5484,20220520,NA,NA,77.2,"Yes",0,0,0,0,0,36,36,0,0,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,141,-77.0992126464844,0.471793596222156,276.613707513151,0.243741989135742,1.54708671569824,5.22972106933594,7.28510141372681,-84.3843154907227,0
"142","45",-22.7602,113.5432,20220520,NA,NA,81.8,"Yes",0,1,1,5,3,21,31,1,0.645497224367903,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,142,-81.7456741333008,0.596179940207691,288.130265653004,-0.0324478149414062,1.95417976379395,6.60323333740234,7.58471775054932,-89.3303909301758,10
"143","7",-22.7574,113.5382,20220520,NA,NA,89.3,"Yes",0,1,1,0,1,30,33,0.12,0.33166247903554,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,143,-88.7307662963867,0.866263323741411,285.576357609378,-0.200669288635254,2.89060115814209,8.87523651123047,6.91504526138306,-95.6458129882812,3
"144","55",-22.7564,113.529,20220520,NA,NA,89.1,"Yes",0,0,1,7,10,14,32,1.1304347826087,0.45769658728016,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,144,-100.343162536621,0.674051762431103,289.501002156656,0.288211822509766,2.21541213989258,7.30948638916016,8.53965473175049,-108.882820129395,18
"145","56",-22.7534,113.5302,20220520,NA,NA,99.8,"Yes",0,0,0,0,2,30,32,0.08,0.276887462097269,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,145,-101.532432556152,0.704035224042957,289.5392149006,0.068328857421875,2.33800506591797,7.54261779785156,8.50765514373779,-110.040084838867,2
"146","31",-22.7542,113.5424,20220520,NA,NA,82.3,"Yes",0,0,3,2,2,28,35,0.208333333333333,0.414851116999053,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,146,-84.0121536254883,0.705897729380501,287.976248474806,0.516736030578613,2.31782245635986,7.43955230712891,7.83175706863403,-91.8439102172852,7
"147","40",-22.7522,113.5444,20220520,NA,NA,84.1,"Yes",0,1,0,1,0,27,29,0.08,0.276887462097269,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,147,-82.4313659667969,0.662507930113215,286.652943689235,0.125988960266113,2.14307117462158,7.20716094970703,7.51509284973145,-89.9464569091797,2
"148","60",-22.7516,113.5386,20220520,NA,NA,91,"Yes",0,0,0,2,2,20,24,0.5,0.606976978666884,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,148,-92.080192565918,0.759088340371934,288.895172959513,-0.216163635253906,2.48135948181152,8.28483581542969,6.49133205413818,-98.5715255737305,4
"149","12",-22.7505,113.5476,20220520,NA,NA,80.5,"Yes",0,0,1,0,2,31,35,0.3,0.470162345981627,"BRUV","2022-05_PtCloates_stereo-BRUVS",1,149,-79.9201583862305,0.702978288184574,283.491338572538,-0.190271377563477,2.31915664672852,6.97079467773438,7.34616756439209,-87.2663269042969,4
"150","44",-22.7482,113.549,20220520,NA,NA,79.4,"Yes",0,0,0,0,0,32,32,0.04,0.2,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,150,-77.4905395507812,0.761522421515422,282.229413193241,0.153210639953613,2.50264263153076,7.24423217773438,7.91310930252075,-85.4036483764648,0
"151","37",-22.7475,113.5445,20220520,NA,NA,81.3,"Yes",0,0,0,10,18,8,36,1.76,0.597215762238964,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,151,-83.8586196899414,0.698421920400946,282.003731990962,0.298988342285156,2.27831268310547,6.98458862304688,7.79651975631714,-91.6551361083984,28
"152","6",-22.7459,113.5531,20220520,NA,NA,74.3,"Yes",0,0,0,0,0,29,29,0,0,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,152,-75.1030197143555,0.703598366092572,280.960281855808,0.340898513793945,2.31546211242676,6.7056884765625,8.42694282531738,-83.5299606323242,0
"153","59",-22.7437,113.5452,20220520,NA,NA,83.5,"Yes",0,2,2,1,3,21,29,0.5,0.510753918455249,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,153,-84.4599380493164,0.702755388020623,282.665420875907,0.398531913757324,2.30771732330322,6.97737121582031,8.07958030700684,-92.5395202636719,8
"154","24",-22.7426,113.5507,20220520,NA,NA,79.3,"Yes",0,0,0,1,0,34,35,0.08,0.276887462097269,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,154,-80.2615203857422,0.766872289236635,285.118003824866,-0.356463432312012,2.54455852508545,7.95307159423828,7.39902877807617,-87.6605453491211,1
"155","16",-22.7406,113.5395,20220520,NA,NA,93.2,"Yes",0,0,1,0,0,28,29,0,0,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,155,-95.8408966064453,0.825999524832935,285.267769264081,-0.0281486511230469,2.72364807128906,8.47772216796875,7.99705982208252,-103.837959289551,1
"156","62",-22.7375,113.542,20220520,NA,NA,90.1,"Yes",0,0,1,4,8,25,38,0.739130434782609,0.688700443150182,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,156,-90.2241668701172,0.728642929298737,282.267860490611,0.0889625549316406,2.38073921203613,7.63087463378906,8.2227258682251,-98.446891784668,13
"157","23",-22.734,113.542,20220520,NA,NA,91.4,"Yes",0,0,0,0,0,35,35,0,0,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,157,-90.8484420776367,0.79725938114867,282.857093359156,0.253040313720703,2.62089347839355,8.10379791259766,8.61451625823975,-99.4629592895508,0
"158","49",-22.7309,113.5443,20220520,NA,NA,89.5,"No",0,0,1,2,0,11,14,0.2,0.414039335605413,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,158,-89.3117218017578,0.936058043107557,286.475806788726,0.0898609161376953,3.09324645996094,9.53062438964844,8.92656803131104,-98.2382888793945,3
"159","36",-22.7318,113.5477,20220520,NA,NA,83.2,"Yes",0,0,0,1,0,38,39,0.04,0.2,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,159,-84.828742980957,0.795683513483081,277.580192884922,0.367565155029297,2.55092620849609,7.78089141845703,9.23276805877686,-94.0615081787109,1
"160","64",-22.7343,113.5508,20220520,NA,NA,79.2,"Yes",0,0,1,4,1,26,32,0.44,0.506622805119022,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,160,-81.5308303833008,0.725784971005479,274.908493064609,0.186807632446289,2.27527236938477,6.69222259521484,8.57104969024658,-90.1018829345703,6
"161","3",-22.7379,113.5515,20220520,NA,NA,78.3,"Yes",0,0,0,0,0,33,33,0.04,0.2,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,161,-78.1365203857422,0.814346922086729,278.565754860223,-0.04534912109375,2.62532043457031,7.55612182617188,8.24490165710449,-86.3814239501953,0
"162","4",-22.7337,113.5555,20220520,NA,NA,73.9,"Yes",0,0,1,2,0,35,38,0.2,0.406838102172486,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,162,-76.6456146240234,0.727772454808267,285.266816646896,-0.106206893920898,2.40764999389648,7.46770477294922,8.36395740509033,-85.0095748901367,3
"163","43",-22.7328,113.5589,20220522,NA,NA,70.6,"Yes",0,0,0,2,2,24,28,0.5,0.760885910252682,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,163,-71.6034774780273,0.43252066275314,290.276835235079,0.252144813537598,1.43210697174072,4.66923522949219,7.83659791946411,-79.4400787353516,4
"164","8",-22.7298,113.5538,20220522,NA,NA,76.4,"Yes",0,0,0,0,0,28,28,0,0,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,164,-77.4295349121094,0.705134476554491,281.623134359669,-0.175386428833008,2.28606033325195,6.97570037841797,8.32687187194824,-85.7564086914062,0
"165","11",-22.7274,113.5498,20220522,NA,NA,81,"Yes",0,0,1,0,0,33,34,0,0,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,165,-83.1866760253906,0.752185309981289,281.337088620777,0.271225929260254,2.45483303070068,7.58116149902344,9.54919528961182,-92.7358703613281,1
"166","10",-22.7272,113.5424,20220522,NA,NA,94.7,"No",0,2,1,0,0,29,33,0.16,0.374165738677394,"BRUV","2022-05_PtCloates_stereo-BRUVS",1,166,-94.3593673706055,0.925400787651377,288.442226277401,0.0182905197143555,3.09008502960205,9.84769439697266,8.24917030334473,-102.608535766602,4
"167","27",-22.7254,113.5459,20220522,NA,NA,90.4,"Yes",0,0,1,0,0,32,33,0.04,0.2,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,167,-92.0182266235352,0.978909208751032,285.107810597444,-0.237893104553223,3.19079875946045,10.1244277954102,8.26238536834717,-100.280609130859,1
"168","32",-22.7239,113.5552,20220522,NA,NA,78.3,"Yes",0,2,1,0,0,30,33,0.2,0.410391340834062,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,168,-79.0824584960938,0.608047004711209,284.461839682726,-0.165043830871582,2.01903247833252,6.27200317382812,9.06262683868408,-88.1450881958008,3
"169","20",-22.7212,113.5561,20220522,NA,NA,76,"Yes",0,0,1,0,0,29,30,0.04,0.2,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,169,-76.9850692749023,0.615963568069954,281.95635163208,0.176398277282715,2.00718975067139,6.13503265380859,8.83683776855469,-85.821907043457,1
"170","5",-22.7218,113.5506,20220522,NA,NA,81.9,"Yes",0,2,2,1,1,31,37,0.214285714285714,0.417855447018672,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,170,-85.4046173095703,0.986940097508612,283.277206004565,0.537373542785645,3.24096775054932,9.82876586914062,10.1516151428223,-95.5562286376953,6
"171","1",-22.7221,113.5447,20220522,NA,NA,93.9,"Yes",0,1,0,1,0,24,26,0.1,0.307793505625546,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,171,-93.9616546630859,0.94651957636376,283.370195837281,-0.0578193664550781,3.11299705505371,9.51980590820312,8.42489051818848,-102.386543273926,2
"172","33",-22.719,113.549,20220522,NA,NA,85.4,"Yes",0,0,2,1,0,28,31,0,0,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,172,-86.5418090820312,0.995381929521041,282.860665957803,0.332310676574707,3.30355930328369,9.81694030761719,9.99401569366455,-96.5358276367188,3
"173","50",-22.7173,113.5528,20220522,NA,NA,81.9,"Yes",0,0,2,0,3,30,35,0.56,0.506622805119022,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,173,-83.7117919921875,0.862312110821036,279.963714013873,0.310306549072266,2.78680038452148,8.50377655029297,10.4000730514526,-94.1118621826172,5
"174","41",-22.7154,113.5479,20220522,NA,NA,89.7,"Yes",0,0,1,3,2,26,32,0.32,0.476095228569523,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,174,-93.0426864624023,1.01611533475577,285.553787569408,-0.0949611663818359,3.36710357666016,10.369026184082,9.03538513183594,-102.078071594238,6
"175","18",-22.7101,113.5492,20220522,NA,NA,91.5,"Yes",0,0,0,0,0,15,15,0,0,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,175,-91.2513885498047,1.18463891314698,282.971006820167,-0.317226409912109,3.86694145202637,11.7214584350586,9.38624000549316,-100.637626647949,0
"176","39",-22.7105,113.5539,20220522,NA,NA,78.9,"Yes",0,0,3,6,11,11,31,1.85,1.13670808176853,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,176,-82.152717590332,0.788901096524869,284.863361442876,0.609475135803223,2.58495998382568,8.33766174316406,11.427903175354,-93.5806198120117,20
"177","22",-22.7072,113.5554,20220522,NA,NA,81.3,"Yes",0,0,3,8,10,11,32,1.44,0.650640709864771,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,177,-83.0932083129883,0.870780793174756,284.97028401128,0.621036529541016,2.84617805480957,9.00227355957031,11.4744367599487,-94.5676422119141,21
"178","30",-22.7058,113.5588,20220522,NA,NA,78.5,"Yes",0,0,1,11,0,26,38,0.535714285714286,0.576203594236084,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,178,-78.7556076049805,0.660454110221383,285.116384925259,-0.133061408996582,2.17286396026611,6.76988983154297,9.84362506866455,-88.599235534668,12
"179","58",-22.7056,113.5502,20220522,NA,NA,90.9,"Yes",0,1,0,3,0,23,27,0.25,0.444261658319319,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,179,-93.3504409790039,1.08000489960017,282.348718261951,-0.211463928222656,3.55124282836914,10.8081207275391,9.43475437164307,-102.785194396973,4
"180","25",-22.7053,113.5466,20220522,NA,NA,99.5,"Yes",0,0,1,5,3,25,34,0.869565217391304,0.694415897524803,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,180,-97.4094009399414,0.859535589525531,281.845358809549,-0.382664680480957,2.81964015960693,8.41140747070312,9.05058002471924,-106.459983825684,9
"181","17",-22.7011,113.5532,20220522,NA,NA,86.5,"Yes",0,3,2,7,11,11,35,1.2,0.833508753466491,"BRUV","2022-05_PtCloates_stereo-BRUVS",1,181,-90.8432006835938,1.16728978763252,282.813155843464,0.0710639953613281,3.80472183227539,11.5226211547852,10.4470729827881,-101.29027557373,24
"182","35",-22.6987,113.551,20220522,NA,NA,94.6,"Yes",0,1,1,1,0,30,33,0.16,0.374165738677394,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,182,-96.5331192016602,0.951391771502624,287.177823598333,-0.191323280334473,3.09492969512939,10.1649169921875,9.56045532226562,-106.093574523926,3
"183","42",-22.6952,113.5537,20220522,NA,NA,92.3,"Yes",0,1,0,3,0,34,38,0.12,0.33166247903554,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,183,-89.6795959472656,1.20327347870953,290.025749822943,-0.156838417053223,3.9917688369751,12.5698776245117,10.0957765579224,-99.7753753662109,4
"184","15",-22.6977,113.5561,20220522,NA,NA,83.9,"Yes",0,1,0,2,0,27,32,0.36,0.489897948556636,"BRUV","2022-05_PtCloates_stereo-BRUVS",2,184,-83.5342636108398,0.873620145282332,285.21975474261,0.617465972900391,2.87734031677246,9.27407073974609,11.5471439361572,-95.0814056396484,5
"185","47",-22.6999,113.5592,20220522,NA,NA,80.8,"Yes",0,0,1,0,0,32,33,0.04,0.2,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,185,-80.4055252075195,0.655706978616425,283.139601532051,-0.257549285888672,2.12060546875,6.85637664794922,10.1171560287476,-90.5226821899414,1
"186","28",-22.6987,113.5625,20220522,NA,NA,76.3,"Yes",0,0,2,6,2,27,37,0.833333333333333,0.56465970257328,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,186,-78.2666702270508,0.646330110333111,282.402634111665,-0.12689208984375,2.12681007385254,6.51515197753906,9.75279426574707,-88.0194625854492,10
"187","2",-22.6957,113.5628,20220522,NA,NA,77.3,"Yes",0,1,3,15,8,5,34,1.83333333333333,1.00722031037067,"BRUV","2022-05_PtCloates_stereo-BRUVS",2,187,-76.3259887695312,0.652274319147154,283.472483225138,-0.125368118286133,2.14970779418945,6.39048004150391,9.21522617340088,-85.5412139892578,29
"188","48",-22.696,113.5596,20220522,NA,NA,80.2,"Yes",0,0,0,0,0,32,32,0,0,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,188,-81.145263671875,0.750284397554446,283.511458234364,0.553625106811523,2.43377876281738,7.99217987060547,11.3862895965576,-92.5315551757812,0
"189","9",-22.6934,113.5571,20220522,NA,NA,84.9,"Yes",0,0,1,2,0,32,35,0.2,0.408248290463863,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,189,-86.2588500976562,1.20537277466339,287.173658584925,0.482409477233887,4.00733089447021,12.3785171508789,10.9251165390015,-97.183967590332,3
"190","46",-22.693,113.5605,20220522,NA,NA,79.5,"Yes",0,2,2,24,3,9,40,1.93333333333333,0.980265035707122,"BRUV","2022-05_PtCloates_stereo-BRUVS",0,190,-79.278205871582,0.618595007760392,285.722185514648,0.264089584350586,2.00356101989746,6.72690582275391,10.7241630554199,-90.0023727416992,31
